"name","parent"
"3.1.5.NA.NA.NA.NA.sub.3.2","3.1.5.NA.NA.NA.NA.3"
"3.1.5.NA.NA.NA.NA.sub.3.3","3.1.5.NA.NA.NA.NA.3"
"3.1.5.NA.NA.NA.NA.sub.3.4","3.1.5.NA.NA.NA.NA.3"
"3.1.5.NA.NA.NA.NA.sub.3.5","3.1.5.NA.NA.NA.NA.3"
"3.1.6.1.1.1.NA.6","3.1.6.1.1.NA.NA.5"
"3.1.6.1.1.NA.NA.5","3.1.6.1.NA.NA.NA.4"
"3.1.6.1.NA.NA.NA.4","3.1.6.NA.NA.NA.NA.3"
"3.1.6.NA.NA.NA.NA.3","3.1.NA.NA.NA.NA.NA.2"
"3.1.6.1.1.1.NA.sub.6.1","3.1.6.1.1.1.NA.6"
"3.1.6.1.1.1.NA.sub.6.2","3.1.6.1.1.1.NA.6"
"3.1.6.1.1.1.NA.sub.6.3","3.1.6.1.1.1.NA.6"
"3.1.6.1.1.NA.NA.sub.5.1","3.1.6.1.1.NA.NA.5"
"3.1.6.1.1.NA.NA.sub.5.2","3.1.6.1.1.NA.NA.5"
"3.1.6.1.1.NA.NA.sub.5.3","3.1.6.1.1.NA.NA.5"
"3.1.6.1.1.NA.NA.sub.5.4","3.1.6.1.1.NA.NA.5"
"3.1.6.1.2.1.NA.6","3.1.6.1.2.NA.NA.5"
"3.1.6.1.2.NA.NA.5","3.1.6.1.NA.NA.NA.4"
"3.1.6.1.2.1.NA.sub.6.1","3.1.6.1.2.1.NA.6"
"3.1.6.1.2.1.NA.sub.6.2","3.1.6.1.2.1.NA.6"
"3.1.6.1.2.1.NA.sub.6.3","3.1.6.1.2.1.NA.6"
"3.1.6.1.2.1.NA.sub.6.4","3.1.6.1.2.1.NA.6"
"3.1.6.1.2.1.NA.sub.6.5","3.1.6.1.2.1.NA.6"
"3.1.6.1.2.10.1.7","3.1.6.1.2.10.NA.6"
"3.1.6.1.2.10.NA.6","3.1.6.1.2.NA.NA.5"
"3.1.6.1.2.10.1.sub.7.1","3.1.6.1.2.10.1.7"
"3.1.6.1.2.10.NA.sub.6.1","3.1.6.1.2.10.NA.6"
"3.1.6.1.2.10.NA.sub.6.2","3.1.6.1.2.10.NA.6"
"3.1.6.1.2.10.NA.sub.6.3","3.1.6.1.2.10.NA.6"
"3.1.6.1.2.10.NA.sub.6.4","3.1.6.1.2.10.NA.6"
"3.1.6.1.2.2.NA.6","3.1.6.1.2.NA.NA.5"
"3.1.6.1.2.2.NA.sub.6.1","3.1.6.1.2.2.NA.6"
"3.1.6.1.2.2.NA.sub.6.2","3.1.6.1.2.2.NA.6"
"3.1.6.1.2.3.NA.sub.6.1","3.1.6.1.2.3.NA.6"
"3.1.6.1.2.3.NA.6","3.1.6.1.2.NA.NA.5"
"3.1.6.1.2.3.NA.sub.6.2","3.1.6.1.2.3.NA.6"
"3.1.6.1.2.3.NA.sub.6.3","3.1.6.1.2.3.NA.6"
"3.1.6.1.2.3.NA.sub.6.4","3.1.6.1.2.3.NA.6"
"3.1.6.1.2.4.NA.sub.6.1","3.1.6.1.2.4.NA.6"
"3.1.6.1.2.4.NA.6","3.1.6.1.2.NA.NA.5"
"3.1.6.1.2.4.NA.sub.6.2","3.1.6.1.2.4.NA.6"
"3.1.6.1.2.5.NA.6","3.1.6.1.2.NA.NA.5"
"3.1.6.1.2.5.NA.sub.6.1","3.1.6.1.2.5.NA.6"
"3.1.6.1.2.5.NA.sub.6.2","3.1.6.1.2.5.NA.6"
"3.1.6.1.2.5.NA.sub.6.3","3.1.6.1.2.5.NA.6"
"3.1.6.1.2.6.NA.6","3.1.6.1.2.NA.NA.5"
"3.1.6.1.2.6.NA.sub.6.1","3.1.6.1.2.6.NA.6"
"3.1.6.1.2.6.NA.sub.6.2","3.1.6.1.2.6.NA.6"
"3.1.6.1.2.7.NA.6","3.1.6.1.2.NA.NA.5"
"3.1.6.1.2.7.NA.sub.6.1","3.1.6.1.2.7.NA.6"
"3.1.6.1.2.7.NA.sub.6.2","3.1.6.1.2.7.NA.6"
"3.1.6.1.2.8.NA.6","3.1.6.1.2.NA.NA.5"
"3.1.6.1.2.8.NA.sub.6.1","3.1.6.1.2.8.NA.6"
"3.1.6.1.2.8.NA.sub.6.2","3.1.6.1.2.8.NA.6"
"3.1.6.1.2.9.1.7","3.1.6.1.2.9.NA.6"
"3.1.6.1.2.9.NA.6","3.1.6.1.2.NA.NA.5"
"3.1.6.1.2.9.1.sub.7.1","3.1.6.1.2.9.1.7"
"3.1.6.1.2.9.1.sub.7.2","3.1.6.1.2.9.1.7"
"3.1.6.1.2.9.NA.sub.6.1","3.1.6.1.2.9.NA.6"
"3.1.6.1.2.9.NA.sub.6.2","3.1.6.1.2.9.NA.6"
"3.1.6.1.2.9.NA.sub.6.3","3.1.6.1.2.9.NA.6"
"3.1.6.1.2.9.NA.sub.6.4","3.1.6.1.2.9.NA.6"
"3.1.6.1.2.9.NA.sub.6.5","3.1.6.1.2.9.NA.6"
"3.1.6.1.2.NA.NA.sub.5.1","3.1.6.1.2.NA.NA.5"
"3.1.6.1.2.NA.NA.sub.5.2","3.1.6.1.2.NA.NA.5"
"3.1.6.1.3.1.NA.6","3.1.6.1.3.NA.NA.5"
"3.1.6.1.3.NA.NA.5","3.1.6.1.NA.NA.NA.4"
"3.1.6.1.3.1.NA.sub.6.1","3.1.6.1.3.1.NA.6"
"3.1.6.1.3.1.NA.sub.6.2","3.1.6.1.3.1.NA.6"
"3.1.6.1.3.1.NA.sub.6.3","3.1.6.1.3.1.NA.6"
"3.1.6.1.3.1.NA.sub.6.4","3.1.6.1.3.1.NA.6"
"3.1.6.1.3.NA.NA.sub.5.1","3.1.6.1.3.NA.NA.5"
"3.1.6.1.3.NA.NA.sub.5.2","3.1.6.1.3.NA.NA.5"
"3.1.6.1.NA.NA.NA.sub.4.1","3.1.6.1.NA.NA.NA.4"
"3.1.6.1.NA.NA.NA.sub.4.2","3.1.6.1.NA.NA.NA.4"
"3.1.6.1.NA.NA.NA.sub.4.3","3.1.6.1.NA.NA.NA.4"
"3.1.6.2.1.NA.NA.5","3.1.6.2.NA.NA.NA.4"
"3.1.6.2.NA.NA.NA.4","3.1.6.NA.NA.NA.NA.3"
"3.1.6.2.1.NA.NA.sub.5.1","3.1.6.2.1.NA.NA.5"
"3.1.6.2.1.NA.NA.sub.5.2","3.1.6.2.1.NA.NA.5"
"3.1.6.2.2.NA.NA.sub.5.1","3.1.6.2.2.NA.NA.5"
"3.1.6.2.2.NA.NA.5","3.1.6.2.NA.NA.NA.4"
"3.1.6.2.2.NA.NA.sub.5.2","3.1.6.2.2.NA.NA.5"
"3.1.6.2.3.1.NA.6","3.1.6.2.3.NA.NA.5"
"3.1.6.2.3.NA.NA.5","3.1.6.2.NA.NA.NA.4"
"3.1.6.2.3.1.NA.sub.6.1","3.1.6.2.3.1.NA.6"
"3.1.6.2.3.1.NA.sub.6.2","3.1.6.2.3.1.NA.6"
"3.1.6.2.3.1.NA.sub.6.3","3.1.6.2.3.1.NA.6"
"3.1.6.2.3.2.NA.6","3.1.6.2.3.NA.NA.5"
"3.1.6.2.3.2.NA.sub.6.1","3.1.6.2.3.2.NA.6"
"3.1.6.2.3.2.NA.sub.6.2","3.1.6.2.3.2.NA.6"
"3.1.6.2.3.NA.NA.sub.5.1","3.1.6.2.3.NA.NA.5"
"3.1.6.2.3.NA.NA.sub.5.2","3.1.6.2.3.NA.NA.5"
"3.1.6.2.3.NA.NA.sub.5.3","3.1.6.2.3.NA.NA.5"
"3.1.6.2.4.NA.NA.5","3.1.6.2.NA.NA.NA.4"
"3.1.6.2.4.NA.NA.sub.5.1","3.1.6.2.4.NA.NA.5"
"3.1.6.2.5.1.NA.6","3.1.6.2.5.NA.NA.5"
"3.1.6.2.5.NA.NA.5","3.1.6.2.NA.NA.NA.4"
"3.1.6.2.5.1.NA.sub.6.1","3.1.6.2.5.1.NA.6"
"3.1.6.2.5.1.NA.sub.6.2","3.1.6.2.5.1.NA.6"
"3.1.6.2.5.2.NA.6","3.1.6.2.5.NA.NA.5"
"3.1.6.2.5.2.NA.sub.6.1","3.1.6.2.5.2.NA.6"
"3.1.6.2.5.3.NA.6","3.1.6.2.5.NA.NA.5"
"3.1.6.2.5.3.NA.sub.6.1","3.1.6.2.5.3.NA.6"
"3.1.6.2.5.4.NA.6","3.1.6.2.5.NA.NA.5"
"3.1.6.2.5.4.NA.sub.6.1","3.1.6.2.5.4.NA.6"
"3.1.6.2.5.4.NA.sub.6.2","3.1.6.2.5.4.NA.6"
"3.1.6.2.5.4.NA.sub.6.3","3.1.6.2.5.4.NA.6"
"3.1.6.2.5.4.NA.sub.6.4","3.1.6.2.5.4.NA.6"
"3.1.6.2.5.5.NA.6","3.1.6.2.5.NA.NA.5"
"3.1.6.2.5.5.NA.sub.6.1","3.1.6.2.5.5.NA.6"
"3.1.6.2.5.5.NA.sub.6.2","3.1.6.2.5.5.NA.6"
"3.1.6.2.5.5.NA.sub.6.3","3.1.6.2.5.5.NA.6"
"3.1.6.2.5.5.NA.sub.6.4","3.1.6.2.5.5.NA.6"
"3.1.6.2.5.6.NA.6","3.1.6.2.5.NA.NA.5"
"3.1.6.2.5.6.NA.sub.6.1","3.1.6.2.5.6.NA.6"
"3.1.6.2.5.NA.NA.sub.5.1","3.1.6.2.5.NA.NA.5"
"3.1.6.2.5.NA.NA.sub.5.2","3.1.6.2.5.NA.NA.5"
"3.1.6.2.NA.NA.NA.sub.4.1","3.1.6.2.NA.NA.NA.4"
"3.1.6.2.NA.NA.NA.sub.4.2","3.1.6.2.NA.NA.NA.4"
"3.1.6.2.NA.NA.NA.sub.4.3","3.1.6.2.NA.NA.NA.4"
"3.1.6.3.NA.NA.NA.4","3.1.6.NA.NA.NA.NA.3"
"3.1.6.3.NA.NA.NA.sub.4.1","3.1.6.3.NA.NA.NA.4"
"3.1.6.3.NA.NA.NA.sub.4.2","3.1.6.3.NA.NA.NA.4"
"3.1.6.3.NA.NA.NA.sub.4.3","3.1.6.3.NA.NA.NA.4"
"3.1.6.NA.NA.NA.NA.sub.3.1","3.1.6.NA.NA.NA.NA.3"
"3.1.6.NA.NA.NA.NA.sub.3.2","3.1.6.NA.NA.NA.NA.3"
"3.1.6.NA.NA.NA.NA.sub.3.3","3.1.6.NA.NA.NA.NA.3"
"3.1.6.NA.NA.NA.NA.sub.3.4","3.1.6.NA.NA.NA.NA.3"
"3.1.7.1.NA.NA.NA.4","3.1.7.NA.NA.NA.NA.3"
"3.1.7.NA.NA.NA.NA.3","3.1.NA.NA.NA.NA.NA.2"
"3.1.7.1.NA.NA.NA.sub.4.1","3.1.7.1.NA.NA.NA.4"
"3.1.7.1.NA.NA.NA.sub.4.2","3.1.7.1.NA.NA.NA.4"
"3.1.7.1.NA.NA.NA.sub.4.3","3.1.7.1.NA.NA.NA.4"
"3.1.7.2.NA.NA.NA.4","3.1.7.NA.NA.NA.NA.3"
"3.1.7.2.NA.NA.NA.sub.4.1","3.1.7.2.NA.NA.NA.4"
"3.1.7.2.NA.NA.NA.sub.4.2","3.1.7.2.NA.NA.NA.4"
"3.1.7.2.NA.NA.NA.sub.4.3","3.1.7.2.NA.NA.NA.4"
"3.1.7.3.NA.NA.NA.4","3.1.7.NA.NA.NA.NA.3"
"3.1.7.3.NA.NA.NA.sub.4.1","3.1.7.3.NA.NA.NA.4"
"3.1.7.3.NA.NA.NA.sub.4.2","3.1.7.3.NA.NA.NA.4"
"3.1.7.3.NA.NA.NA.sub.4.3","3.1.7.3.NA.NA.NA.4"
"3.1.7.4.NA.NA.NA.4","3.1.7.NA.NA.NA.NA.3"
"3.1.7.4.NA.NA.NA.sub.4.1","3.1.7.4.NA.NA.NA.4"
"3.1.7.4.NA.NA.NA.sub.4.2","3.1.7.4.NA.NA.NA.4"
"3.1.7.4.NA.NA.NA.sub.4.3","3.1.7.4.NA.NA.NA.4"
"3.1.7.5.1.NA.NA.5","3.1.7.5.NA.NA.NA.4"
"3.1.7.5.NA.NA.NA.4","3.1.7.NA.NA.NA.NA.3"
"3.1.7.5.1.NA.NA.sub.5.1","3.1.7.5.1.NA.NA.5"
"3.1.7.5.1.NA.NA.sub.5.2","3.1.7.5.1.NA.NA.5"
"3.1.7.5.NA.NA.NA.sub.4.1","3.1.7.5.NA.NA.NA.4"
"3.1.7.5.NA.NA.NA.sub.4.2","3.1.7.5.NA.NA.NA.4"
"3.1.7.5.NA.NA.NA.sub.4.3","3.1.7.5.NA.NA.NA.4"
"3.1.7.5.NA.NA.NA.sub.4.4","3.1.7.5.NA.NA.NA.4"
"3.1.7.6.1.NA.NA.5","3.1.7.6.NA.NA.NA.4"
"3.1.7.6.NA.NA.NA.4","3.1.7.NA.NA.NA.NA.3"
"3.1.7.6.1.NA.NA.sub.5.1","3.1.7.6.1.NA.NA.5"
"3.1.7.6.1.NA.NA.sub.5.2","3.1.7.6.1.NA.NA.5"
"3.1.7.6.1.NA.NA.sub.5.3","3.1.7.6.1.NA.NA.5"
"3.1.7.6.1.NA.NA.sub.5.4","3.1.7.6.1.NA.NA.5"
"3.1.7.6.NA.NA.NA.sub.4.1","3.1.7.6.NA.NA.NA.4"
"3.1.7.6.NA.NA.NA.sub.4.2","3.1.7.6.NA.NA.NA.4"
"3.1.7.6.NA.NA.NA.sub.4.3","3.1.7.6.NA.NA.NA.4"
"3.1.7.6.NA.NA.NA.sub.4.4","3.1.7.6.NA.NA.NA.4"
"3.1.7.NA.NA.NA.NA.sub.3.1","3.1.7.NA.NA.NA.NA.3"
"3.1.7.NA.NA.NA.NA.sub.3.2","3.1.7.NA.NA.NA.NA.3"
"3.1.7.NA.NA.NA.NA.sub.3.3","3.1.7.NA.NA.NA.NA.3"
"3.1.NA.NA.NA.NA.NA.sub.2.1","3.1.NA.NA.NA.NA.NA.2"
"3.1.NA.NA.NA.NA.NA.sub.2.2","3.1.NA.NA.NA.NA.NA.2"
"3.1.NA.NA.NA.NA.NA.sub.2.3","3.1.NA.NA.NA.NA.NA.2"
"3.10.1.1.1.NA.NA.4","3.10.1.1.NA.NA.NA.4"
"3.10.1.1.NA.NA.NA.4","3.10.1.NA.NA.NA.NA.3"
"3.10.1.NA.NA.NA.NA.3","3.10.NA.NA.NA.NA.NA.2"
"3.10.NA.NA.NA.NA.NA.2","3.NA.NA.NA.NA.NA.NA.1"
"3.10.1.1.1.NA.NA.sub.4.1","3.10.1.1.1.NA.NA.4"
"3.10.1.1.1.NA.NA.sub.4.2","3.10.1.1.1.NA.NA.4"
"3.10.1.1.NA.NA.NA.3","3.10.1.NA.NA.NA.NA.3"
"3.10.1.1.NA.NA.NA.sub.3.1","3.10.1.1.NA.NA.NA.3"
"3.10.1.1.NA.NA.NA.sub.3.2","3.10.1.1.NA.NA.NA.3"
"3.10.1.1.NA.NA.NA.sub.3.3","3.10.1.1.NA.NA.NA.3"
"3.10.1.1.NA.NA.NA.sub.3.4","3.10.1.1.NA.NA.NA.3"
"3.10.1.10.NA.NA.NA.3","3.10.1.NA.NA.NA.NA.3"
"3.10.1.10.NA.NA.NA.sub.3.1","3.10.1.10.NA.NA.NA.3"
"3.10.1.10.NA.NA.NA.sub.3.2","3.10.1.10.NA.NA.NA.3"
"3.10.1.11.NA.NA.NA.3","3.10.1.NA.NA.NA.NA.3"
"3.10.1.11.NA.NA.NA.sub.3.1","3.10.1.11.NA.NA.NA.3"
"3.10.1.11.NA.NA.NA.sub.3.2","3.10.1.11.NA.NA.NA.3"
"3.10.1.11.NA.NA.NA.sub.3.3","3.10.1.11.NA.NA.NA.3"
"3.10.1.11.NA.NA.NA.sub.3.4","3.10.1.11.NA.NA.NA.3"
"3.10.1.2.NA.NA.NA.3","3.10.1.NA.NA.NA.NA.3"
"3.10.1.2.NA.NA.NA.sub.3.1","3.10.1.2.NA.NA.NA.3"
"3.10.1.2.NA.NA.NA.sub.3.2","3.10.1.2.NA.NA.NA.3"
"3.10.1.2.NA.NA.NA.sub.3.3","3.10.1.2.NA.NA.NA.3"
"3.10.1.3.NA.NA.NA.3","3.10.1.NA.NA.NA.NA.3"
"3.10.1.3.NA.NA.NA.sub.3.1","3.10.1.3.NA.NA.NA.3"
"3.10.1.4.NA.NA.NA.3","3.10.1.NA.NA.NA.NA.3"
"3.10.1.4.NA.NA.NA.sub.3.1","3.10.1.4.NA.NA.NA.3"
"3.10.1.4.NA.NA.NA.sub.3.2","3.10.1.4.NA.NA.NA.3"
"3.10.1.4.NA.NA.NA.sub.3.3","3.10.1.4.NA.NA.NA.3"
"3.10.1.4.NA.NA.NA.sub.3.4","3.10.1.4.NA.NA.NA.3"
"3.10.1.5.NA.NA.NA.3","3.10.1.NA.NA.NA.NA.3"
"3.10.1.5.NA.NA.NA.sub.3.1","3.10.1.5.NA.NA.NA.3"
"3.10.1.5.NA.NA.NA.sub.3.2","3.10.1.5.NA.NA.NA.3"
"3.10.1.5.NA.NA.NA.sub.3.3","3.10.1.5.NA.NA.NA.3"
"3.10.1.5.NA.NA.NA.sub.3.4","3.10.1.5.NA.NA.NA.3"
"3.10.1.6.NA.NA.NA.3","3.10.1.NA.NA.NA.NA.3"
"3.10.1.6.NA.NA.NA.sub.3.1","3.10.1.6.NA.NA.NA.3"
"3.10.1.6.NA.NA.NA.sub.3.2","3.10.1.6.NA.NA.NA.3"
"3.10.1.6.NA.NA.NA.sub.3.3","3.10.1.6.NA.NA.NA.3"
"3.10.1.7.NA.NA.NA.3","3.10.1.NA.NA.NA.NA.3"
"3.10.1.7.NA.NA.NA.sub.3.1","3.10.1.7.NA.NA.NA.3"
"3.10.1.7.NA.NA.NA.sub.3.2","3.10.1.7.NA.NA.NA.3"
"3.10.1.8.NA.NA.NA.3","3.10.1.NA.NA.NA.NA.3"
"3.10.1.8.NA.NA.NA.sub.3.1","3.10.1.8.NA.NA.NA.3"
"3.10.1.8.NA.NA.NA.sub.3.2","3.10.1.8.NA.NA.NA.3"
"3.10.1.9.NA.NA.NA.3","3.10.1.NA.NA.NA.NA.3"
"3.10.1.9.NA.NA.NA.sub.3.1","3.10.1.9.NA.NA.NA.3"
"3.10.1.9.NA.NA.NA.sub.3.2","3.10.1.9.NA.NA.NA.3"
"3.10.1.9.NA.NA.NA.sub.3.3","3.10.1.9.NA.NA.NA.3"
"3.10.1.9.NA.NA.NA.sub.3.4","3.10.1.9.NA.NA.NA.3"
"3.10.2.1.NA.NA.NA.4","3.10.2.NA.NA.NA.NA.3"
"3.10.2.NA.NA.NA.NA.3","3.10.NA.NA.NA.NA.NA.2"
"3.10.2.1.NA.NA.NA.sub.4.1","3.10.2.1.NA.NA.NA.4"
"3.10.2.1.NA.NA.NA.sub.4.2","3.10.2.1.NA.NA.NA.4"
"3.10.2.1.NA.NA.NA.sub.4.3","3.10.2.1.NA.NA.NA.4"
"3.10.2.1.NA.NA.NA.sub.4.4","3.10.2.1.NA.NA.NA.4"
"3.10.2.2.NA.NA.NA.4","3.10.2.NA.NA.NA.NA.3"
"3.10.2.2.NA.NA.NA.sub.4.1","3.10.2.2.NA.NA.NA.4"
"3.10.2.2.NA.NA.NA.sub.4.2","3.10.2.2.NA.NA.NA.4"
"3.10.2.3.1.NA.NA.5","3.10.2.3.NA.NA.NA.4"
"3.10.2.3.NA.NA.NA.4","3.10.2.NA.NA.NA.NA.3"
"3.10.2.3.1.NA.NA.sub.5.1","3.10.2.3.1.NA.NA.5"
"3.10.2.3.1.NA.NA.sub.5.2","3.10.2.3.1.NA.NA.5"
"3.10.2.3.NA.NA.NA.sub.4.1","3.10.2.3.NA.NA.NA.4"
"3.10.2.3.NA.NA.NA.sub.4.2","3.10.2.3.NA.NA.NA.4"
"3.10.2.3.NA.NA.NA.sub.4.3","3.10.2.3.NA.NA.NA.4"
"3.10.2.3.NA.NA.NA.sub.4.4","3.10.2.3.NA.NA.NA.4"
"3.10.2.4.NA.NA.NA.4","3.10.2.NA.NA.NA.NA.3"
"3.10.2.4.NA.NA.NA.sub.4.1","3.10.2.4.NA.NA.NA.4"
"3.10.2.4.NA.NA.NA.sub.4.2","3.10.2.4.NA.NA.NA.4"
"3.10.2.4.NA.NA.NA.sub.4.3","3.10.2.4.NA.NA.NA.4"
"3.10.2.5.NA.NA.NA.4","3.10.2.NA.NA.NA.NA.3"
"3.10.2.5.NA.NA.NA.sub.4.1","3.10.2.5.NA.NA.NA.4"
"3.10.2.5.NA.NA.NA.sub.4.2","3.10.2.5.NA.NA.NA.4"
"3.10.2.6.1.NA.NA.5","3.10.2.6.NA.NA.NA.4"
"3.10.2.6.NA.NA.NA.4","3.10.2.NA.NA.NA.NA.3"
"3.10.2.6.1.NA.NA.sub.5.1","3.10.2.6.1.NA.NA.5"
"3.10.2.6.1.NA.NA.sub.5.2","3.10.2.6.1.NA.NA.5"
"3.10.2.6.1.NA.NA.sub.5.3","3.10.2.6.1.NA.NA.5"
"3.10.2.6.2.NA.NA.5","3.10.2.6.NA.NA.NA.4"
"3.10.2.6.2.NA.NA.sub.5.1","3.10.2.6.2.NA.NA.5"
"3.10.2.6.2.NA.NA.sub.5.2","3.10.2.6.2.NA.NA.5"
"3.10.2.6.2.NA.NA.sub.5.3","3.10.2.6.2.NA.NA.5"
"3.10.2.6.3.1.NA.6","3.10.2.6.3.NA.NA.5"
"3.10.2.6.3.NA.NA.5","3.10.2.6.NA.NA.NA.4"
"3.10.2.6.3.1.NA.sub.6.1","3.10.2.6.3.1.NA.6"
"3.10.2.6.3.1.NA.sub.6.2","3.10.2.6.3.1.NA.6"
"3.10.2.6.3.1.NA.sub.6.3","3.10.2.6.3.1.NA.6"
"3.10.2.6.3.NA.NA.sub.5.1","3.10.2.6.3.NA.NA.5"
"3.10.2.6.3.NA.NA.sub.5.2","3.10.2.6.3.NA.NA.5"
"3.10.2.6.3.NA.NA.sub.5.3","3.10.2.6.3.NA.NA.5"
"3.10.2.6.4.NA.NA.5","3.10.2.6.NA.NA.NA.4"
"3.10.2.6.4.NA.NA.sub.5.1","3.10.2.6.4.NA.NA.5"
"3.10.2.6.4.NA.NA.sub.5.2","3.10.2.6.4.NA.NA.5"
"3.10.2.6.4.NA.NA.sub.5.3","3.10.2.6.4.NA.NA.5"
"3.10.2.6.4.NA.NA.sub.5.4","3.10.2.6.4.NA.NA.5"
"3.10.2.6.5.NA.NA.sub.5.1","3.10.2.6.5.NA.NA.5"
"3.10.2.6.5.NA.NA.5","3.10.2.6.NA.NA.NA.4"
"3.10.2.6.5.NA.NA.sub.5.2","3.10.2.6.5.NA.NA.5"
"3.10.2.6.5.NA.NA.sub.5.3","3.10.2.6.5.NA.NA.5"
"3.10.2.6.6.NA.NA.sub.5.1","3.10.2.6.6.NA.NA.5"
"3.10.2.6.6.NA.NA.5","3.10.2.6.NA.NA.NA.4"
"3.10.2.6.6.NA.NA.sub.5.2","3.10.2.6.6.NA.NA.5"
"3.10.2.6.6.NA.NA.sub.5.3","3.10.2.6.6.NA.NA.5"
"3.10.2.6.6.NA.NA.sub.5.4","3.10.2.6.6.NA.NA.5"
"3.10.2.6.7.NA.NA.5","3.10.2.6.NA.NA.NA.4"
"3.10.2.6.7.NA.NA.sub.5.1","3.10.2.6.7.NA.NA.5"
"3.10.2.6.7.NA.NA.sub.5.2","3.10.2.6.7.NA.NA.5"
"3.10.2.6.7.NA.NA.sub.5.3","3.10.2.6.7.NA.NA.5"
"3.10.2.6.7.NA.NA.sub.5.4","3.10.2.6.7.NA.NA.5"
"3.10.2.6.8.NA.NA.5","3.10.2.6.NA.NA.NA.4"
"3.10.2.6.8.NA.NA.sub.5.1","3.10.2.6.8.NA.NA.5"
"3.10.2.6.8.NA.NA.sub.5.2","3.10.2.6.8.NA.NA.5"
"3.10.2.6.8.NA.NA.sub.5.3","3.10.2.6.8.NA.NA.5"
"3.10.2.6.9.NA.NA.5","3.10.2.6.NA.NA.NA.4"
"3.10.2.6.9.NA.NA.sub.5.1","3.10.2.6.9.NA.NA.5"
"3.10.2.6.9.NA.NA.sub.5.2","3.10.2.6.9.NA.NA.5"
"3.10.2.6.9.NA.NA.sub.5.3","3.10.2.6.9.NA.NA.5"
"3.10.2.6.9.NA.NA.sub.5.4","3.10.2.6.9.NA.NA.5"
"3.10.2.6.NA.NA.NA.sub.4.1","3.10.2.6.NA.NA.NA.4"
"3.10.2.6.NA.NA.NA.sub.4.2","3.10.2.6.NA.NA.NA.4"
"3.10.2.6.NA.NA.NA.sub.4.3","3.10.2.6.NA.NA.NA.4"
"3.10.2.6.NA.NA.NA.sub.4.4","3.10.2.6.NA.NA.NA.4"
"3.10.2.7.NA.NA.NA.4","3.10.2.NA.NA.NA.NA.3"
"3.10.2.7.NA.NA.NA.sub.4.1","3.10.2.7.NA.NA.NA.4"
"3.10.2.NA.NA.NA.NA.sub.3.1","3.10.2.NA.NA.NA.NA.3"
"3.10.2.NA.NA.NA.NA.sub.3.2","3.10.2.NA.NA.NA.NA.3"
"3.10.2.NA.NA.NA.NA.sub.3.3","3.10.2.NA.NA.NA.NA.3"
"3.10.2.NA.NA.NA.NA.sub.3.4","3.10.2.NA.NA.NA.NA.3"
"3.10.3.1.1.NA.NA.5","3.10.3.1.NA.NA.NA.4"
"3.10.3.1.NA.NA.NA.4","3.10.3.NA.NA.NA.NA.3"
"3.10.3.NA.NA.NA.NA.3","3.10.NA.NA.NA.NA.NA.2"
"3.10.3.1.1.NA.NA.sub.5.1","3.10.3.1.1.NA.NA.5"
"3.10.3.1.1.NA.NA.sub.5.2","3.10.3.1.1.NA.NA.5"
"3.10.3.1.2.1.NA.6","3.10.3.1.2.NA.NA.5"
"3.10.3.1.2.NA.NA.5","3.10.3.1.NA.NA.NA.4"
"3.10.3.1.2.1.NA.sub.6.1","3.10.3.1.2.1.NA.6"
"3.10.3.1.2.1.NA.sub.6.2","3.10.3.1.2.1.NA.6"
"3.10.3.1.2.2.NA.6","3.10.3.1.2.NA.NA.5"
"3.10.3.1.2.2.NA.sub.6.1","3.10.3.1.2.2.NA.6"
"3.10.3.1.2.2.NA.sub.6.2","3.10.3.1.2.2.NA.6"
"3.10.3.1.2.3.NA.sub.6.1","3.10.3.1.2.3.NA.6"
"3.10.3.1.2.3.NA.6","3.10.3.1.2.NA.NA.5"
"3.10.3.1.2.3.NA.sub.6.2","3.10.3.1.2.3.NA.6"
"3.10.3.1.2.3.NA.sub.6.3","3.10.3.1.2.3.NA.6"
"3.10.3.1.2.4.1.sub.7.1","3.10.3.1.2.4.1.7"
"3.10.3.1.2.4.1.7","3.10.3.1.2.4.NA.6"
"3.10.3.1.2.4.NA.6","3.10.3.1.2.NA.NA.5"
"3.10.3.1.2.4.1.sub.7.2","3.10.3.1.2.4.1.7"
"3.10.3.1.2.4.1.sub.7.3","3.10.3.1.2.4.1.7"
"3.10.3.1.2.4.NA.sub.5.3","3.10.3.1.2.4.NA.5"
"3.10.3.1.2.4.NA.5","3.10.3.1.2.NA.NA.5"
"3.10.3.1.2.4.NA.sub.6.1","3.10.3.1.2.4.NA.6"
"3.10.3.1.2.4.NA.sub.6.2","3.10.3.1.2.4.NA.6"
"3.10.3.1.2.4.NA.sub.6.3","3.10.3.1.2.4.NA.6"
"3.10.3.1.2.4.NA.sub.6.4","3.10.3.1.2.4.NA.6"
"3.10.3.1.2.5.NA.6","3.10.3.1.2.NA.NA.5"
"3.10.3.1.2.5.NA.sub.6.1","3.10.3.1.2.5.NA.6"
"3.10.3.1.2.5.NA.sub.6.2","3.10.3.1.2.5.NA.6"
"3.10.3.1.2.6.NA.6","3.10.3.1.2.NA.NA.5"
"3.10.3.1.2.6.NA.sub.6.1","3.10.3.1.2.6.NA.6"
"3.10.3.1.2.6.NA.sub.6.2","3.10.3.1.2.6.NA.6"
